type,name,count,density,num_components,largest_component_diameter,transitivity
edge,C0155303,4,1.925947325340652e-05,645,0,0.0
edge,C1735864,9,4.333381482016467e-05,645,0,0.0
edge,C1504368,19,9.148249795368096e-05,645,0,0.0
edge,C0587048,9,4.333381482016467e-05,645,0,0.0
edge,C0161467,7,3.370407819346141e-05,645,0,0.0
edge,C0340530,29,0.00013963118108719727,645,0,0.0
edge,C0877437,8,3.851894650681304e-05,645,0,0.0
edge,C0033074,13,6.259328807357118e-05,645,0,0.0
edge,C0949039,17,8.185276132697771e-05,645,0,0.0
edge,C0438158,11,5.296355144686793e-05,645,0,0.0
edge,C1389062,8,3.851894650681304e-05,645,0,0.0
edge,C0080174,8,3.851894650681304e-05,645,0,0.0
edge,C0948662,10,4.81486831335163e-05,645,0,0.0
edge,C1695892,26,0.00012518657614714237,645,0,0.0
edge,C0854178,31,0.00014926091771390052,645,0,0.0
edge,C0272275,3,1.444460494005489e-05,645,0,0.0
edge,C0032051,18,8.666762964032934e-05,645,0,0.0
edge,C0012241,9,4.333381482016467e-05,645,0,0.0
edge,C0948702,3,1.444460494005489e-05,645,0,0.0
edge,C0154640,5,2.407434156675815e-05,645,0,0.0
edge,C0235779,5,2.407434156675815e-05,645,0,0.0
edge,C1535850,21,0.00010111223458038423,645,0,0.0
edge,C0159054,14,6.740815638692282e-05,645,0,0.0
edge,C1141959,15,7.222302470027445e-05,645,0,0.0
edge,C0750934,26,0.00012518657614714237,645,0,0.0
edge,C0549471,14,6.740815638692282e-05,645,0,0.0
edge,C0021459,5,2.407434156675815e-05,645,0,0.0
edge,C0156750,19,9.148249795368096e-05,645,0,0.0
edge,C0195344,7,3.370407819346141e-05,645,0,0.0
edge,C0948761,2,9.62973662670326e-06,645,0,0.0
edge,C1096564,13,6.259328807357118e-05,645,0,0.0
edge,C0235547,8,3.851894650681304e-05,645,0,0.0
edge,C1262105,31,0.00014926091771390052,645,0,0.0
edge,C1739397,13,6.259328807357118e-05,645,0,0.0
edge,C0149958,1,4.81486831335163e-06,645,0,0.0
edge,C0853155,2,9.62973662670326e-06,645,0,0.0
edge,C0235848,2,9.62973662670326e-06,645,0,0.0
edge,C0268889,20,9.62973662670326e-05,645,0,0.0
edge,C0025295,13,6.259328807357118e-05,645,0,0.0
edge,C1318543,3,1.444460494005489e-05,645,0,0.0
edge,C0877282,16,7.703789301362607e-05,645,0,0.0
edge,C0031157,10,4.81486831335163e-05,645,0,0.0
edge,C0855919,4,1.925947325340652e-05,645,0,0.0
edge,C0085555,14,6.740815638692282e-05,645,0,0.0
edge,C1142439,6,2.888920988010978e-05,645,0,0.0
edge,C0948376,33,0.00015889065434060377,645,0,0.0
edge,C1610069,5,2.407434156675815e-05,645,0,0.0
edge,C0192153,6,2.888920988010978e-05,645,0,0.0
edge,C0579079,11,5.296355144686793e-05,645,0,0.0
edge,C0684817,12,5.777841976021956e-05,645,0,0.0
edge,C0162635,1,4.81486831335163e-06,645,0,0.0
edge,C0948040,2,9.62973662670326e-06,645,0,0.0
edge,C0854826,4,1.925947325340652e-05,645,0,0.0
edge,C0948214,6,2.888920988010978e-05,645,0,0.0
edge,C1096094,6,2.888920988010978e-05,645,0,0.0
edge,C0235634,6,2.888920988010978e-05,645,0,0.0
edge,C1739109,33,0.00015889065434060377,645,0,0.0
edge,C0740399,5,2.407434156675815e-05,645,0,0.0
edge,C1696372,7,3.370407819346141e-05,645,0,0.0
edge,C0042273,6,2.888920988010978e-05,645,0,0.0
edge,C0877268,2,9.62973662670326e-06,645,0,0.0
edge,C0520831,10,4.81486831335163e-05,645,0,0.0
edge,C0042014,17,8.185276132697771e-05,645,0,0.0
edge,C1698976,4,1.925947325340652e-05,645,0,0.0
edge,C0003460,12,5.777841976021956e-05,645,0,0.0
edge,C0948128,5,2.407434156675815e-05,645,0,0.0
edge,C0332534,18,8.666762964032934e-05,645,0,0.0
edge,C1735871,17,8.185276132697771e-05,645,0,0.0
edge,C0266263,7,3.370407819346141e-05,645,0,0.0
edge,C0159023,11,5.296355144686793e-05,645,0,0.0
edge,C0221232,4,1.925947325340652e-05,645,0,0.0
edge,C0039980,20,9.62973662670326e-05,645,0,0.0
edge,C0020256,8,3.851894650681304e-05,645,0,0.0
edge,C1695776,14,6.740815638692282e-05,645,0,0.0
edge,C0521579,5,2.407434156675815e-05,645,0,0.0
edge,C0877606,3,1.444460494005489e-05,645,0,0.0
edge,C0008522,7,3.370407819346141e-05,645,0,0.0
edge,C0154861,5,2.407434156675815e-05,645,0,0.0
edge,C0342593,14,6.740815638692282e-05,645,0,0.0
edge,C0339467,3,1.444460494005489e-05,645,0,0.0
edge,C1281915,1,4.81486831335163e-06,645,0,0.0
edge,C0160345,19,9.148249795368096e-05,645,0,0.0
edge,C0521500,2,9.62973662670326e-06,645,0,0.0
edge,C1268766,5,2.407434156675815e-05,645,0,0.0
edge,C1697883,1,4.81486831335163e-06,645,0,0.0
edge,C0600518,3,1.444460494005489e-05,645,0,0.0
edge,C0423434,1,4.81486831335163e-06,645,0,0.0
edge,C0300942,3,1.444460494005489e-05,645,0,0.0
edge,C0423232,8,3.851894650681304e-05,645,0,0.0
edge,C0521683,3,1.444460494005489e-05,645,0,0.0
edge,C0151892,8,3.851894650681304e-05,645,0,0.0
edge,C0151891,3,1.444460494005489e-05,645,0,0.0
edge,C1695782,29,0.00013963118108719727,645,0,0.0
edge,C0859290,1,4.81486831335163e-06,645,0,0.0
edge,C0035126,2,9.62973662670326e-06,645,0,0.0
edge,C0008512,1,4.81486831335163e-06,645,0,0.0
edge,C1963810,1,4.81486831335163e-06,645,0,0.0
edge,C0750394,15,7.222302470027445e-05,645,0,0.0
edge,C0151605,8,3.851894650681304e-05,645,0,0.0
edge,C1328519,6,2.888920988010978e-05,645,0,0.0
edge,C0242420,3,1.444460494005489e-05,645,0,0.0
edge,C1370879,3,1.444460494005489e-05,645,0,0.0
edge,C0541974,1,4.81486831335163e-06,645,0,0.0
edge,C0520724,3,1.444460494005489e-05,645,0,0.0
edge,C1504336,3,1.444460494005489e-05,645,0,0.0
edge,C0685938,1,4.81486831335163e-06,645,0,0.0
edge,C0423428,3,1.444460494005489e-05,645,0,0.0
edge,C0159028,1,4.81486831335163e-06,645,0,0.0
edge,C0521775,3,1.444460494005489e-05,645,0,0.0
edge,C0948862,6,2.888920988010978e-05,645,0,0.0
edge,C0730291,2,9.62973662670326e-06,645,0,0.0
edge,C0151726,3,1.444460494005489e-05,645,0,0.0
edge,C0919986,2,9.62973662670326e-06,645,0,0.0
edge,C1096342,1,4.81486831335163e-06,645,0,0.0
edge,C0027746,4,1.925947325340652e-05,645,0,0.0
edge,C0154832,1,4.81486831335163e-06,645,0,0.0
edge,C0026897,11,5.296355144686793e-05,645,0,0.0
edge,C0860552,8,3.851894650681304e-05,645,0,0.0
edge,C0853227,8,3.851894650681304e-05,645,0,0.0
edge,C0852720,2,9.62973662670326e-06,645,0,0.0
edge,C0919569,8,3.851894650681304e-05,645,0,0.0
edge,C0269966,4,1.925947325340652e-05,645,0,0.0
edge,C0854691,8,3.851894650681304e-05,645,0,0.0
edge,C0428886,3,1.444460494005489e-05,645,0,0.0
edge,C0425470,10,4.81486831335163e-05,645,0,0.0
edge,C0236111,8,3.851894650681304e-05,645,0,0.0
edge,C0700292,5,2.407434156675815e-05,645,0,0.0
edge,C0153678,20,9.62973662670326e-05,645,0,0.0
edge,C0019009,5,2.407434156675815e-05,645,0,0.0
edge,C1167959,7,3.370407819346141e-05,645,0,0.0
edge,C0852281,9,4.333381482016467e-05,645,0,0.0
edge,C0677886,3,1.444460494005489e-05,645,0,0.0
edge,C0521645,8,3.851894650681304e-05,645,0,0.0
edge,C1112537,13,6.259328807357118e-05,645,0,0.0
edge,C0948245,11,5.296355144686793e-05,645,0,0.0
edge,C0011757,5,2.407434156675815e-05,645,0,0.0
edge,C1533150,1,4.81486831335163e-06,645,0,0.0
edge,C0860700,10,4.81486831335163e-05,645,0,0.0
edge,C0919728,5,2.407434156675815e-05,645,0,0.0
edge,C1611713,1,4.81486831335163e-06,645,0,0.0
edge,C0857370,2,9.62973662670326e-06,645,0,0.0
edge,C0686731,5,2.407434156675815e-05,645,0,0.0
edge,C0151544,5,2.407434156675815e-05,645,0,0.0
edge,C0037286,3,1.444460494005489e-05,645,0,0.0
edge,C0085639,3,1.444460494005489e-05,645,0,0.0
edge,C0005683,3,1.444460494005489e-05,645,0,0.0
edge,C0042721,5,2.407434156675815e-05,645,0,0.0
edge,C0041688,1,4.81486831335163e-06,645,0,0.0
edge,C0917816,1,4.81486831335163e-06,645,0,0.0
edge,C0855693,16,7.703789301362607e-05,645,0,0.0
edge,C0042131,3,1.444460494005489e-05,645,0,0.0
edge,C0596170,23,0.00011074197120708749,645,0,0.0
edge,C0042138,2,9.62973662670326e-06,645,0,0.0
edge,C1096064,4,1.925947325340652e-05,645,0,0.0
edge,C0948021,1,4.81486831335163e-06,645,0,0.0
edge,C1963757,11,5.296355144686793e-05,645,0,0.0
edge,C0854140,5,2.407434156675815e-05,645,0,0.0
edge,C0424410,10,4.81486831335163e-05,645,0,0.0
edge,C0037116,5,2.407434156675815e-05,645,0,0.0
edge,C0036888,1,4.81486831335163e-06,645,0,0.0
edge,C0036939,4,1.925947325340652e-05,645,0,0.0
edge,C0853533,6,2.888920988010978e-05,645,0,0.0
edge,C0023521,5,2.407434156675815e-05,645,0,0.0
edge,C0235943,5,2.407434156675815e-05,645,0,0.0
edge,C0700431,27,0.000130001444460494,645,0,0.0
edge,C0194977,3,1.444460494005489e-05,645,0,0.0
edge,C1096292,1,4.81486831335163e-06,645,0,0.0
edge,C0740295,10,4.81486831335163e-05,645,0,0.0
edge,C1175175,5,2.407434156675815e-05,645,0,0.0
edge,C1456556,12,5.777841976021956e-05,645,0,0.0
edge,C0847403,11,5.296355144686793e-05,645,0,0.0
edge,C0281887,3,1.444460494005489e-05,645,0,0.0
edge,C0427458,43,0.00020703933747412008,645,0,0.0
edge,C1868821,5,2.407434156675815e-05,645,0,0.0
edge,C1096343,20,9.62973662670326e-05,645,0,0.0
edge,C1262061,7,3.370407819346141e-05,645,0,0.0
edge,C0149860,19,9.148249795368096e-05,645,0,0.0
edge,C1696701,3,1.444460494005489e-05,645,0,0.0
edge,C0919596,19,9.148249795368096e-05,645,0,0.0
edge,C1869007,13,6.259328807357118e-05,645,0,0.0
edge,C1167884,2,9.62973662670326e-06,645,0,0.0
edge,C0155617,2,9.62973662670326e-06,645,0,0.0
edge,C0194790,6,2.888920988010978e-05,645,0,0.0
edge,C1112271,9,4.333381482016467e-05,645,0,0.0
edge,C0860013,13,6.259328807357118e-05,645,0,0.0
edge,C0854362,15,7.222302470027445e-05,645,0,0.0
edge,C0206718,1,4.81486831335163e-06,645,0,0.0
edge,C0877155,10,4.81486831335163e-05,645,0,0.0
edge,C1608946,22,0.00010592710289373585,645,0,0.0
edge,C0345963,11,5.296355144686793e-05,645,0,0.0
edge,C0201535,4,1.925947325340652e-05,645,0,0.0
edge,C0234515,4,1.925947325340652e-05,645,0,0.0
edge,C0398087,11,5.296355144686793e-05,645,0,0.0
edge,C1112597,23,0.00011074197120708749,645,0,0.0
edge,C0152107,16,7.703789301362607e-05,645,0,0.0
edge,C0042568,14,6.740815638692282e-05,645,0,0.0
edge,C1096278,6,2.888920988010978e-05,645,0,0.0
edge,C0853382,3,1.444460494005489e-05,645,0,0.0
edge,C0677952,7,3.370407819346141e-05,645,0,0.0
edge,C0277889,30,0.0001444460494005489,645,0,0.0
edge,C0740832,7,3.370407819346141e-05,645,0,0.0
edge,C0241706,10,4.81486831335163e-05,645,0,0.0
edge,C0347284,7,3.370407819346141e-05,645,0,0.0
edge,C0521616,8,3.851894650681304e-05,645,0,0.0
edge,C1141978,5,2.407434156675815e-05,645,0,0.0
edge,C0235353,2,9.62973662670326e-06,645,0,0.0
edge,C0235567,13,6.259328807357118e-05,645,0,0.0
edge,C0740268,19,9.148249795368096e-05,645,0,0.0
edge,C0152115,8,3.851894650681304e-05,645,0,0.0
edge,C0948558,7,3.370407819346141e-05,645,0,0.0
edge,C0553713,4,1.925947325340652e-05,645,0,0.0
edge,C0198482,22,0.00010592710289373585,645,0,0.0
edge,C0851991,11,5.296355144686793e-05,645,0,0.0
edge,C0438177,10,4.81486831335163e-05,645,0,0.0
edge,C0039984,15,7.222302470027445e-05,645,0,0.0
edge,C0700201,8,3.851894650681304e-05,645,0,0.0
edge,C0000887,11,5.296355144686793e-05,645,0,0.0
edge,C0853995,1,4.81486831335163e-06,645,0,0.0
edge,C0392106,14,6.740815638692282e-05,645,0,0.0
edge,C0014745,25,0.00012037170783379074,645,0,0.0
edge,C1096267,29,0.00013963118108719727,645,0,0.0
edge,C0175707,2,9.62973662670326e-06,645,0,0.0
edge,C0158461,5,2.407434156675815e-05,645,0,0.0
edge,C0032805,7,3.370407819346141e-05,645,0,0.0
edge,C0341296,5,2.407434156675815e-05,645,0,0.0
edge,C0549453,28,0.00013481631277384565,645,0,0.0
edge,C1168064,13,6.259328807357118e-05,645,0,0.0
edge,C2242765,7,3.370407819346141e-05,645,0,0.0
edge,C0852923,1,4.81486831335163e-06,645,0,0.0
edge,C0403673,15,7.222302470027445e-05,645,0,0.0
edge,C0948610,30,0.0001444460494005489,645,0,0.0
edge,C0267613,23,0.00011074197120708749,645,0,0.0
edge,C0238002,5,2.407434156675815e-05,645,0,0.0
edge,C0239182,2,9.62973662670326e-06,645,0,0.0
edge,C2062908,3,1.444460494005489e-05,645,0,0.0
edge,C0034152,9,4.333381482016467e-05,645,0,0.0
edge,C0343243,20,9.62973662670326e-05,645,0,0.0
edge,C0020681,7,3.370407819346141e-05,645,0,0.0
edge,C0917796,3,1.444460494005489e-05,645,0,0.0
edge,C0855688,6,2.888920988010978e-05,645,0,0.0
edge,C1142029,6,2.888920988010978e-05,645,0,0.0
edge,C0740656,20,9.62973662670326e-05,645,0,0.0
edge,C0232118,4,1.925947325340652e-05,645,0,0.0
edge,C0549330,1,4.81486831335163e-06,645,0,0.0
edge,C0848197,4,1.925947325340652e-05,645,0,0.0
edge,C0041325,11,5.296355144686793e-05,645,0,0.0
edge,C0852912,3,1.444460494005489e-05,645,0,0.0
edge,C0948920,3,1.444460494005489e-05,645,0,0.0
edge,C0275922,3,1.444460494005489e-05,645,0,0.0
edge,C0023788,2,9.62973662670326e-06,645,0,0.0
edge,C0236061,11,5.296355144686793e-05,645,0,0.0
edge,C0155842,4,1.925947325340652e-05,645,0,0.0
edge,C1535882,6,2.888920988010978e-05,645,0,0.0
edge,C0853538,5,2.407434156675815e-05,645,0,0.0
edge,C0041313,3,1.444460494005489e-05,645,0,0.0
edge,C0041318,17,8.185276132697771e-05,645,0,0.0
edge,C0863084,10,4.81486831335163e-05,645,0,0.0
edge,C0031049,4,1.925947325340652e-05,645,0,0.0
edge,C0235673,13,6.259328807357118e-05,645,0,0.0
edge,C0438159,15,7.222302470027445e-05,645,0,0.0
edge,C0010964,10,4.81486831335163e-05,645,0,0.0
edge,C1095982,7,3.370407819346141e-05,645,0,0.0
edge,C0041307,5,2.407434156675815e-05,645,0,0.0
edge,C0948060,13,6.259328807357118e-05,645,0,0.0
edge,C0549432,5,2.407434156675815e-05,645,0,0.0
edge,C0679362,4,1.925947325340652e-05,645,0,0.0
edge,C0869528,1,4.81486831335163e-06,645,0,0.0
edge,C0023351,6,2.888920988010978e-05,645,0,0.0
edge,C0003090,8,3.851894650681304e-05,645,0,0.0
edge,C1261973,2,9.62973662670326e-06,645,0,0.0
edge,C0041207,4,1.925947325340652e-05,645,0,0.0
edge,C0392322,9,4.333381482016467e-05,645,0,0.0
edge,C0403559,8,3.851894650681304e-05,645,0,0.0
edge,C0877154,15,7.222302470027445e-05,645,0,0.0
edge,C0476414,30,0.0001444460494005489,645,0,0.0
edge,C0271641,2,9.62973662670326e-06,645,0,0.0
edge,C0347648,7,3.370407819346141e-05,645,0,0.0
edge,C0009681,6,2.888920988010978e-05,645,0,0.0
edge,C0853772,15,7.222302470027445e-05,645,0,0.0
edge,C0151521,18,8.666762964032934e-05,645,0,0.0
edge,C0029291,2,9.62973662670326e-06,645,0,0.0
edge,C0035615,1,4.81486831335163e-06,645,0,0.0
edge,C0580548,14,6.740815638692282e-05,645,0,0.0
edge,C1535933,12,5.777841976021956e-05,645,0,0.0
edge,C1861172,9,4.333381482016467e-05,645,0,0.0
edge,C1263960,4,1.925947325340652e-05,645,0,0.0
edge,C0020703,8,3.851894650681304e-05,645,0,0.0
edge,C0273058,4,1.925947325340652e-05,645,0,0.0
edge,C0920289,5,2.407434156675815e-05,645,0,0.0
edge,C0743300,1,4.81486831335163e-06,645,0,0.0
edge,C1522133,6,2.888920988010978e-05,645,0,0.0
edge,C0221255,25,0.00012037170783379074,645,0,0.0
edge,C0239819,1,4.81486831335163e-06,645,0,0.0
edge,C0857501,2,9.62973662670326e-06,645,0,0.0
edge,C0521464,42,0.00020222446916076846,645,0,0.0
edge,C0043049,16,7.703789301362607e-05,645,0,0.0
edge,C1386135,2,9.62973662670326e-06,645,0,0.0
edge,C0151477,3,1.444460494005489e-05,645,0,0.0
edge,C0038506,4,1.925947325340652e-05,645,0,0.0
edge,C0860867,33,0.00015889065434060377,645,0,0.0
edge,C0015663,8,3.851894650681304e-05,645,0,0.0
edge,C0853193,1,4.81486831335163e-06,645,0,0.0
edge,C1510497,10,4.81486831335163e-05,645,0,0.0
edge,C0030548,7,3.370407819346141e-05,645,0,0.0
edge,C0270327,2,9.62973662670326e-06,645,0,0.0
edge,C1306341,10,4.81486831335163e-05,645,0,0.0
edge,C0549399,5,2.407434156675815e-05,645,0,0.0
edge,C0349217,1,4.81486831335163e-06,645,0,0.0
edge,C0023520,22,0.00010592710289373585,645,0,0.0
edge,C0151821,2,9.62973662670326e-06,645,0,0.0
edge,C0855120,7,3.370407819346141e-05,645,0,0.0
edge,C1261980,5,2.407434156675815e-05,645,0,0.0
edge,C0520806,10,4.81486831335163e-05,645,0,0.0
edge,C0855238,4,1.925947325340652e-05,645,0,0.0
edge,C0747979,3,1.444460494005489e-05,645,0,0.0
edge,C0853697,7,3.370407819346141e-05,645,0,0.0
edge,C0154959,9,4.333381482016467e-05,645,0,0.0
edge,C0013132,8,3.851894650681304e-05,645,0,0.0
edge,C0860803,7,3.370407819346141e-05,645,0,0.0
edge,C0006142,10,4.81486831335163e-05,645,0,0.0
edge,C0392684,2,9.62973662670326e-06,645,0,0.0
edge,C0852724,2,9.62973662670326e-06,645,0,0.0
edge,C0153048,7,3.370407819346141e-05,645,0,0.0
edge,C0013299,6,2.888920988010978e-05,645,0,0.0
edge,C0854443,3,1.444460494005489e-05,645,0,0.0
edge,C0006057,8,3.851894650681304e-05,645,0,0.0
edge,C0405580,13,6.259328807357118e-05,645,0,0.0
edge,C1963821,27,0.000130001444460494,645,0,0.0
edge,C0239963,1,4.81486831335163e-06,645,0,0.0
edge,C0267918,11,5.296355144686793e-05,645,0,0.0
edge,C0152089,13,6.259328807357118e-05,645,0,0.0
edge,C0855720,7,3.370407819346141e-05,645,0,0.0
edge,C2239176,7,3.370407819346141e-05,645,0,0.0
edge,C0035793,7,3.370407819346141e-05,645,0,0.0
edge,C0600228,13,6.259328807357118e-05,645,0,0.0
edge,C1142116,5,2.407434156675815e-05,645,0,0.0
edge,C0947900,10,4.81486831335163e-05,645,0,0.0
edge,C0740694,6,2.888920988010978e-05,645,0,0.0
edge,C0347766,2,9.62973662670326e-06,645,0,0.0
edge,C0853878,9,4.333381482016467e-05,645,0,0.0
edge,C0193446,6,2.888920988010978e-05,645,0,0.0
edge,C0027122,2,9.62973662670326e-06,645,0,0.0
edge,C0034575,11,5.296355144686793e-05,645,0,0.0
edge,C0948873,5,2.407434156675815e-05,645,0,0.0
edge,C0854245,4,1.925947325340652e-05,645,0,0.0
edge,C0854019,1,4.81486831335163e-06,645,0,0.0
edge,C1868776,2,9.62973662670326e-06,645,0,0.0
edge,C0238334,9,4.333381482016467e-05,645,0,0.0
edge,C0856409,17,8.185276132697771e-05,645,0,0.0
edge,C0160985,1,4.81486831335163e-06,645,0,0.0
edge,C0265104,9,4.333381482016467e-05,645,0,0.0
edge,C0948110,3,1.444460494005489e-05,645,0,0.0
edge,C0919866,8,3.851894650681304e-05,645,0,0.0
edge,C1328380,5,2.407434156675815e-05,645,0,0.0
edge,C1112276,2,9.62973662670326e-06,645,0,0.0
edge,C1699015,1,4.81486831335163e-06,645,0,0.0
edge,C0178703,1,4.81486831335163e-06,645,0,0.0
edge,C0948470,5,2.407434156675815e-05,645,0,0.0
edge,C0476360,5,2.407434156675815e-05,645,0,0.0
edge,C0085253,5,2.407434156675815e-05,645,0,0.0
edge,C0085313,1,4.81486831335163e-06,645,0,0.0
edge,C0013804,7,3.370407819346141e-05,645,0,0.0
edge,C0017926,3,1.444460494005489e-05,645,0,0.0
edge,C1535893,10,4.81486831335163e-05,645,0,0.0
edge,C0729527,3,1.444460494005489e-05,645,0,0.0
edge,C1504337,4,1.925947325340652e-05,645,0,0.0
edge,C0853925,7,3.370407819346141e-05,645,0,0.0
edge,C0948592,10,4.81486831335163e-05,645,0,0.0
edge,C0852952,13,6.259328807357118e-05,645,0,0.0
edge,C0018839,22,0.00010592710289373585,645,0,0.0
edge,C0040443,4,1.925947325340652e-05,645,0,0.0
edge,C0855251,9,4.333381482016467e-05,645,0,0.0
edge,C1142492,4,1.925947325340652e-05,645,0,0.0
edge,C0521847,21,0.00010111223458038423,645,0,0.0
edge,C1504436,2,9.62973662670326e-06,645,0,0.0
edge,C0007775,13,6.259328807357118e-05,645,0,0.0
edge,C0877527,1,4.81486831335163e-06,645,0,0.0
edge,C0349667,1,4.81486831335163e-06,645,0,0.0
edge,C0013363,2,9.62973662670326e-06,645,0,0.0
edge,C0862404,3,1.444460494005489e-05,645,0,0.0
edge,C1504340,4,1.925947325340652e-05,645,0,0.0
edge,C0521172,35,0.00016852039096730705,645,0,0.0
edge,C0333411,3,1.444460494005489e-05,645,0,0.0
edge,C0038166,33,0.00015889065434060377,645,0,0.0
edge,C0178583,20,9.62973662670326e-05,645,0,0.0
edge,C0265099,3,1.444460494005489e-05,645,0,0.0
edge,C0919888,9,4.333381482016467e-05,645,0,0.0
edge,C0948816,7,3.370407819346141e-05,645,0,0.0
edge,C0948979,13,6.259328807357118e-05,645,0,0.0
edge,C0852955,5,2.407434156675815e-05,645,0,0.0
edge,C1868733,5,2.407434156675815e-05,645,0,0.0
edge,C1698098,13,6.259328807357118e-05,645,0,0.0
edge,C1096688,1,4.81486831335163e-06,645,0,0.0
edge,C0036415,2,9.62973662670326e-06,645,0,0.0
edge,C0270685,14,6.740815638692282e-05,645,0,0.0
edge,C1145628,9,4.333381482016467e-05,645,0,0.0
edge,C0236171,25,0.00012037170783379074,645,0,0.0
edge,C1609513,2,9.62973662670326e-06,645,0,0.0
edge,C0342635,10,4.81486831335163e-05,645,0,0.0
edge,C0234369,4,1.925947325340652e-05,645,0,0.0
edge,C2609414,2,9.62973662670326e-06,645,0,0.0
edge,C0013902,2,9.62973662670326e-06,645,0,0.0
edge,C1304641,6,2.888920988010978e-05,645,0,0.0
edge,C0855797,2,9.62973662670326e-06,645,0,0.0
edge,C1261979,13,6.259328807357118e-05,645,0,0.0
edge,C0035086,5,2.407434156675815e-05,645,0,0.0
edge,C0235890,4,1.925947325340652e-05,645,0,0.0
edge,C0240698,12,5.777841976021956e-05,645,0,0.0
edge,C0869284,1,4.81486831335163e-06,645,0,0.0
edge,C0860937,24,0.00011555683952043912,645,0,0.0
edge,C0153323,2,9.62973662670326e-06,645,0,0.0
edge,C0155218,5,2.407434156675815e-05,645,0,0.0
edge,C0155358,11,5.296355144686793e-05,645,0,0.0
edge,C1142253,2,9.62973662670326e-06,645,0,0.0
edge,C0740415,1,4.81486831335163e-06,645,0,0.0
edge,C0340170,6,2.888920988010978e-05,645,0,0.0
edge,C0152452,6,2.888920988010978e-05,645,0,0.0
edge,C0406484,11,5.296355144686793e-05,645,0,0.0
edge,C0855239,9,4.333381482016467e-05,645,0,0.0
edge,C0240160,3,1.444460494005489e-05,645,0,0.0
edge,C0877312,3,1.444460494005489e-05,645,0,0.0
edge,C0853828,27,0.000130001444460494,645,0,0.0
edge,C0524375,3,1.444460494005489e-05,645,0,0.0
edge,C0017411,12,5.777841976021956e-05,645,0,0.0
edge,C0701838,8,3.851894650681304e-05,645,0,0.0
edge,C0030185,3,1.444460494005489e-05,645,0,0.0
edge,C0948236,6,2.888920988010978e-05,645,0,0.0
edge,C0747585,9,4.333381482016467e-05,645,0,0.0
edge,C0855619,28,0.00013481631277384565,645,0,0.0
edge,C0235797,8,3.851894650681304e-05,645,0,0.0
edge,C0266079,4,1.925947325340652e-05,645,0,0.0
edge,C1142256,8,3.851894650681304e-05,645,0,0.0
edge,C0004910,9,4.333381482016467e-05,645,0,0.0
edge,C0195324,6,2.888920988010978e-05,645,0,0.0
edge,C0277807,14,6.740815638692282e-05,645,0,0.0
edge,C0438153,1,4.81486831335163e-06,645,0,0.0
edge,C0000810,1,4.81486831335163e-06,645,0,0.0
edge,C1096033,2,9.62973662670326e-06,645,0,0.0
edge,C0265547,10,4.81486831335163e-05,645,0,0.0
edge,C0338575,18,8.666762964032934e-05,645,0,0.0
edge,C1096666,11,5.296355144686793e-05,645,0,0.0
edge,C0854095,9,4.333381482016467e-05,645,0,0.0
edge,C0018934,3,1.444460494005489e-05,645,0,0.0
edge,C2609078,4,1.925947325340652e-05,645,0,0.0
edge,C0948349,6,2.888920988010978e-05,645,0,0.0
edge,C0151757,2,9.62973662670326e-06,645,0,0.0
edge,C0947780,1,4.81486831335163e-06,645,0,0.0
edge,C0235756,4,1.925947325340652e-05,645,0,0.0
edge,C0860514,7,3.370407819346141e-05,645,0,0.0
edge,C0854407,9,4.333381482016467e-05,645,0,0.0
edge,C0522744,2,9.62973662670326e-06,645,0,0.0
edge,C0746336,3,1.444460494005489e-05,645,0,0.0
edge,C0948294,23,0.00011074197120708749,645,0,0.0
edge,C0010931,6,2.888920988010978e-05,645,0,0.0
edge,C1869109,2,9.62973662670326e-06,645,0,0.0
edge,C3665624,2,9.62973662670326e-06,645,0,0.0
edge,C0011018,12,5.777841976021956e-05,645,0,0.0
edge,C0201549,1,4.81486831335163e-06,645,0,0.0
edge,C0156279,1,4.81486831335163e-06,645,0,0.0
edge,C0156277,1,4.81486831335163e-06,645,0,0.0
edge,C1535999,6,2.888920988010978e-05,645,0,0.0
edge,C0233459,4,1.925947325340652e-05,645,0,0.0
edge,C0554976,6,2.888920988010978e-05,645,0,0.0
edge,C1608399,9,4.333381482016467e-05,645,0,0.0
edge,C0549393,4,1.925947325340652e-05,645,0,0.0
edge,C0189204,2,9.62973662670326e-06,645,0,0.0
edge,C2363829,1,4.81486831335163e-06,645,0,0.0
edge,C0027562,10,4.81486831335163e-05,645,0,0.0
edge,C2938875,2,9.62973662670326e-06,645,0,0.0
edge,C1168125,2,9.62973662670326e-06,645,0,0.0
edge,C0424166,8,3.851894650681304e-05,645,0,0.0
edge,C0264345,16,7.703789301362607e-05,645,0,0.0
edge,C0007020,10,4.81486831335163e-05,645,0,0.0
edge,C0029811,7,3.370407819346141e-05,645,0,0.0
edge,C0276257,4,1.925947325340652e-05,645,0,0.0
edge,C0520482,11,5.296355144686793e-05,645,0,0.0
edge,C1696573,2,9.62973662670326e-06,645,0,0.0
edge,C0948522,1,4.81486831335163e-06,645,0,0.0
edge,C1112108,1,4.81486831335163e-06,645,0,0.0
edge,C0948365,5,2.407434156675815e-05,645,0,0.0
edge,C0035239,10,4.81486831335163e-05,645,0,0.0
edge,C0541798,3,1.444460494005489e-05,645,0,0.0
edge,C1621955,4,1.925947325340652e-05,645,0,0.0
